 PA ;     CONTA        ;      OCG      ;      SAP      ;   DIFERENCA                 
 318;  SUBTOTAIS       ;    199.687,30 ;    199.802,86 ;        115,56-              
 318;1612010 987       ;      5.645,81 ;      5.590,29 ;         55,52               
 318;1612010 989       ;        321,41 ;        321,41 ;          0,00               
 318;1612010 995       ;      7.039,45 ;      7.039,45 ;          0,00               
 318;1612010 996       ;     47.690,74 ;     47.637,95 ;         52,79               
 318;  SUBTOTAIS       ;     60.697,41 ;     60.589,10 ;        108,31               
 318;     TOTAIS       ;    138.989,89 ;    139.213,76 ;        223,87-              
                                                                                     
 319;1612010 131       ;    253.945,82 ;    252.819,36 ;      1.126,46               
 319;  SUBTOTAIS       ;    253.945,82 ;    252.819,36 ;      1.126,46               
 319;1612010 987       ;     72.954,08 ;     72.954,08 ;          0,00               
 319;1612010 996       ;     76.438,65 ;     76.376,27 ;         62,38               
 319;  SUBTOTAIS       ;    149.392,73 ;    149.330,35 ;         62,38               
 319;     TOTAIS       ;    104.553,09 ;    103.489,01 ;      1.064,08               
                                                                                     
 320;1612010 131       ;    138.174,22 ;    138.174,18 ;          0,04               
 320;1612010 133       ;    189.822,29 ;    189.436,71 ;        385,58               
 320;1612010 134       ;      9.058,71 ;      9.058,71 ;          0,00               
 320;1612010 135       ;      7.893,09 ;      7.847,51 ;         45,58               
 320;1612010 137       ;      3.649,62 ;      3.649,62 ;          0,00               
 320;1612010 138       ;      6.854,57 ;      6.854,57 ;          0,00               
 320;  SUBTOTAIS       ;    355.452,50 ;    355.021,30 ;        431,20               
 320;1612010 987       ;     23.882,02 ;     23.875,52 ;          6,50               
 320;1612010 988       ;      1.231,71 ;      1.231,71 ;          0,00               
 320;1612010 989       ;        649,10 ;        649,10 ;          0,00               
 320;1612010 991       ;        249,37 ;        249,37 ;          0,00               
 320;1612010 992       ;         42,76 ;         42,76 ;          0,00               
 320;1612010 995       ;     82.195,46 ;     82.195,46 ;          0,00               
 320;1612010 996       ;     13.995,10 ;     13.995,10 ;          0,00               
 320;  SUBTOTAIS       ;    122.245,52 ;    122.239,02 ;          6,50               
 320;     TOTAIS       ;    233.206,98 ;    232.782,28 ;        424,70               
                                                                                     
 321;1612010 131       ;    197.733,65 ;    197.732,86 ;          0,79               
 321;1612010 133       ;     12.269,64 ;     12.269,64 ;          0,00               
 321;1612010 137       ;      7.207,38 ;      7.207,38 ;          0,00               
 321;1612010 138       ;        399,58 ;        399,58 ;          0,00               
 321;  SUBTOTAIS       ;    217.610,25 ;    217.609,46 ;          0,79               
 321;1612010 987       ;      6.194,84 ;      6.194,84 ;          0,00               
 321;1612010 991       ;        489,17 ;        489,17 ;          0,00               
 321;1612010 995       ;      5.098,78 ;      5.098,78 ;          0,00               
 321;1612010 996       ;    100.192,84 ;    100.192,84 ;          0,00               
 321;  SUBTOTAIS       ;    111.975,63 ;    111.975,63 ;          0,00               
 321;     TOTAIS       ;    105.634,62 ;    105.633,83 ;          0,79               
                                                                                     
 322;1612010 131       ;    590.968,83 ;    591.399,43 ;        430,60-              
 322;1612010 133       ;     32.244,94 ;     32.244,94 ;          0,00               
 322;1612010 134       ;     22.193,27 ;     22.193,27 ;          0,00               
 322;  SUBTOTAIS       ;    645.407,04 ;    645.837,64 ;        430,60-              
 322;1612010 987       ;     38.063,75 ;     38.063,75 ;          0,00               
 322;1612010 988       ;      4.607,60 ;      4.607,60 ;          0,00               
 322;1612010 995       ;     18.222,60 ;     18.222,60 ;          0,00               
 322;1612010 996       ;    241.194,63 ;    241.194,63 ;          0,00               
 322;  SUBTOTAIS       ;    302.088,58 ;    302.088,58 ;          0,00               
 322;     TOTAIS       ;    343.318,46 ;    343.749,06 ;        430,60-              
                                                                                     
 323;1612010 131       ;    769.873,90 ;    769.090,43 ;        783,47               
 323;1612010 133       ;     82.945,77 ;     82.945,77 ;          0,00               
 323;1612010 137       ;      1.651,85 ;      1.651,85 ;          0,00               
 323;1612010 138       ;        822,77 ;        820,38 ;          2,39               
 323;  SUBTOTAIS       ;    855.294,29 ;    854.508,43 ;        785,86               
 323;1612010 987       ;    232.257,67 ;    232.248,23 ;          9,44               
 323;1612010 991       ;        104,82 ;        104,82 ;          0,00               
 323;1612010 995       ;     61.187,89 ;     61.187,89 ;          0,00               
 323;1612010 996       ;    180.024,71 ;    180.024,71 ;          0,00               
 323;  SUBTOTAIS       ;    473.575,09 ;    473.565,65 ;          9,44               
 323;     TOTAIS       ;    381.719,20 ;    380.942,78 ;        776,42               
                                                                                     
 324;1612010 131       ;    471.222,09 ;    471.222,09 ;          0,00               
 324;1612010 133       ;      9.861,02 ;      9.821,59 ;         39,43               
 324;1612010 134       ;      4.147,58 ;      4.147,58 ;          0,00               
 324;1612010 137       ;      7.612,42 ;      7.612,42 ;          0,00               
 324;  SUBTOTAIS       ;    492.843,11 ;    492.803,68 ;         39,43               
 324;1612010 987       ;     13.477,68 ;     13.477,68 ;          0,00               
 324;1612010 988       ;        586,22 ;        586,22 ;          0,00               
 324;1612010 991       ;        518,54 ;        518,54 ;          0,00               
 324;1612010 995       ;      4.554,28 ;      4.554,28 ;          0,00               
 324;1612010 996       ;    270.400,53 ;    270.400,53 ;          0,00               
 324;  SUBTOTAIS       ;    289.537,25 ;    289.537,25 ;          0,00               
 324;     TOTAIS       ;    203.305,86 ;    203.266,43 ;         39,43               
                                                                                     
 325;1612010 131       ;    492.398,43 ;    491.870,14 ;        528,29               
 325;1612010 133       ;     47.445,54 ;     47.445,54 ;          0,00               
 325;1612010 134       ;     11.893,03 ;     11.893,03 ;          0,00               
 325;1612010 135       ;      4.979,26 ;      4.979,26 ;          0,00               
 325;1612010 137       ;      1.300,48 ;      1.300,48 ;          0,00               
 325;1612010 138       ;      4.731,57 ;      4.731,57 ;          0,00               
 325;  SUBTOTAIS       ;    562.748,31 ;    562.220,02 ;        528,29               
 325;1612010 987       ;     55.275,17 ;     55.275,17 ;          0,00               
 325;1612010 988       ;      1.922,41 ;      1.922,41 ;          0,00               
 325;1612010 989       ;        345,27 ;        345,27 ;          0,00               
 325;1612010 991       ;         88,52 ;         88,52 ;          0,00               
 325;1612010 992       ;         80,07 ;         80,07 ;          0,00               
 325;1612010 995       ;     18.986,21 ;     18.986,21 ;          0,00               
 325;1612010 996       ;    210.053,79 ;    209.858,57 ;        195,22               
 325;  SUBTOTAIS       ;    286.751,44 ;    286.556,22 ;        195,22               
 325;     TOTAIS       ;    275.996,87 ;    275.663,80 ;        333,07               
                                                                                     
 326;1612010 131       ;    167.899,02 ;    167.866,85 ;         32,17               
 326;1612010 133       ;    199.374,07 ;    199.374,07 ;          0,00               
 326;1612010 134       ;      1.531,90 ;      1.531,90 ;          0,00               
 326;1612010 135       ;     11.570,46 ;     11.570,46 ;          0,00               
 326;1612010 137       ;      5.085,83 ;      5.085,83 ;          0,00               
 326;1612010 138       ;     14.271,18 ;     14.269,18 ;          2,00               
 326;  SUBTOTAIS       ;    399.732,46 ;    399.698,29 ;         34,17               
 326;1612010 987       ;     26.419,86 ;     26.312,23 ;        107,63               
 326;1612010 988       ;        236,99 ;        236,99 ;          0,00               
 326;1612010 989       ;      1.273,37 ;      1.273,37 ;          0,00               
 326;1612010 991       ;        345,94 ;        345,94 ;          0,00               
 326;1612010 992       ;        288,56 ;        288,56 ;          0,00               
 326;1612010 995       ;     99.236,83 ;     99.018,47 ;        218,36               
 326;1612010 996       ;     45.771,31 ;     45.771,31 ;          0,00               
 326;  SUBTOTAIS       ;    173.572,86 ;    173.246,87 ;        325,99               
 326;     TOTAIS       ;    226.159,60 ;    226.451,42 ;        291,82-              
                                                                                     
 327;1612010 131       ;    417.479,49 ;    417.442,54 ;         36,95               
 327;1612010 133       ;      5.610,17 ;      5.610,17 ;          0,00               
 327;1612010 134       ;        765,08 ;        765,08 ;          0,00               
 327;1612010 135       ;      1.435,69 ;      1.414,24 ;         21,45               
 327;1612010 138       ;      1.778,43 ;      1.778,43 ;          0,00               
 327;  SUBTOTAIS       ;    427.068,86 ;    427.010,46 ;         58,40               
 327;1612010 987       ;     20.795,71 ;     20.795,71 ;          0,00               
 327;1612010 988       ;        104,44 ;        104,44 ;          0,00               
